,event,trial,side,gender,age,height,weight,fre_side,VR_exp,game_fre,sport_fre,difficulty,enjoyment,fatigue,personality,familiarity,cut_mean,speed_mean,space_mean
827,2,3,right,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
828,3,1,left,0,2,2,4,0,0,1,0,1,0,0,1,0,False,True,False
829,3,1,right,0,2,2,4,0,0,1,0,1,0,0,1,0,False,True,False
830,3,2,left,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
831,3,2,right,0,2,2,4,0,0,1,0,1,0,0,1,0,False,True,False
832,3,3,left,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
833,3,3,right,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
834,5,1,left,0,2,2,4,0,0,1,0,1,0,0,1,0,False,True,False
835,5,1,right,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
836,5,2,left,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
837,5,2,right,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
838,5,3,left,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
839,5,3,right,0,2,2,4,0,0,1,0,1,0,0,1,0,True,True,False
840,1,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
841,1,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
842,1,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
843,1,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
844,1,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,True
845,1,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,True
846,2,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
847,2,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
848,2,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
849,2,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
850,2,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
851,2,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
852,3,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
853,3,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
854,3,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
855,3,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
856,3,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
857,3,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
858,5,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
859,5,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
860,5,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,False,False
861,5,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
862,5,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
863,5,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,False,True,False
864,1,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,False,True,False
865,1,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
866,1,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
867,1,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
868,1,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
869,1,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
870,2,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,False,True,False
871,2,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
872,2,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
873,2,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
874,2,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
875,2,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
876,3,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,False,True,False
877,3,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
878,3,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
879,3,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
880,3,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
881,3,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
882,5,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,False,True,False
883,5,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,False,True,False
884,5,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
885,5,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,True
886,5,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
887,5,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,True,True,False
888,1,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
889,1,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
890,1,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,True,False
891,1,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
892,1,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,True,True,True
893,1,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,True,True
894,2,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
895,2,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
896,2,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
897,2,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
898,2,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
899,2,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
900,3,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
901,3,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,True,True,False
902,3,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,True,True,False
903,3,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
904,3,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
905,3,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
906,5,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
907,5,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,False,False
908,5,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,True,True,False
909,5,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,False,True,False
910,5,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,True,True,False
911,5,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,True,True,False
912,1,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,False
913,1,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,False,False,False
914,1,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
915,1,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
916,1,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
917,1,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
918,2,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,False,False
919,2,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,False,False,False
920,2,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
921,2,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
922,2,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
923,2,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
924,3,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,False,False,False
925,3,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,False,False,False
926,3,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,False
927,3,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,False,False
928,3,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
929,3,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
930,5,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,False,False,False
931,5,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,False,False,False
932,5,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
933,5,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
934,5,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
935,5,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,True,True,True
936,1,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,False
937,1,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,True,False
938,1,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
939,1,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
940,1,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,False,False,True
941,1,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,False,True,True
942,2,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,False
943,2,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,False
944,2,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
945,2,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
946,2,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,False,False,True
947,2,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,False,False,True
948,3,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,False
949,3,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,True,False
950,3,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
951,3,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,True,True
952,3,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,True,True
953,3,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
954,5,1,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,False
955,5,1,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,False
956,5,2,left,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
957,5,2,right,0,0,3,3,1,0,1,0,0,1,0,0,0,True,False,True
958,5,3,left,0,0,3,3,1,0,1,0,0,1,0,0,0,False,True,True
959,5,3,right,0,0,3,3,1,0,1,0,0,1,0,0,0,False,True,True
960,1,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
961,1,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,False,True
962,1,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
963,1,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
964,1,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
965,1,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
966,2,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,False,False
967,2,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
968,2,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
969,2,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
970,2,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,False,False
971,2,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,False,False
972,3,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
973,3,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
974,3,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
975,3,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
976,3,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
977,3,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,False
978,5,1,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,False,True
979,5,1,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
980,5,2,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
981,5,2,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,True,True
982,5,3,left,0,0,2,3,1,0,0,1,1,1,0,0,0,False,False,False
983,5,3,right,0,0,2,3,1,0,0,1,1,1,0,0,0,False,False,False
984,1,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
985,1,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
986,1,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
987,1,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
988,1,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
989,1,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
990,2,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
991,2,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
992,2,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
993,2,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
994,2,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
995,2,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
996,3,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
997,3,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
998,3,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
999,3,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1000,3,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1001,3,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1002,5,1,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1003,5,1,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1004,5,2,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1005,5,2,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1006,5,3,left,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1007,5,3,right,0,1,3,2,1,1,1,0,0,1,0,1,1,True,True,False
1008,1,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1009,1,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1010,1,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1011,1,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1012,1,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1013,1,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1014,2,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1015,2,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1016,2,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1017,2,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1018,2,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1019,2,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1020,3,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1021,3,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1022,3,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1023,3,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1024,3,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1025,3,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1026,5,1,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1027,5,1,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1028,5,2,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1029,5,2,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,False
1030,5,3,left,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1031,5,3,right,1,2,1,1,1,0,1,0,0,1,0,1,0,True,True,True
1032,1,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1033,1,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1034,1,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1035,1,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1036,1,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1037,1,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1038,2,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1039,2,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1040,2,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1041,2,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1042,2,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1043,2,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1044,3,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1045,3,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1046,3,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1047,3,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1048,3,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1049,3,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,False,True,True
1050,5,1,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1051,5,1,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1052,5,2,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1053,5,2,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1054,5,3,left,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1055,5,3,right,1,2,0,0,0,1,0,1,1,0,1,0,0,True,True,True
1056,1,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1057,1,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,True,True,True
1058,1,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1059,1,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,True,True,True
1060,1,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1061,1,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,True,True,True
1062,2,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1063,2,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1064,2,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1065,2,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,True,True,True
1066,2,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1067,2,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1068,3,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,True,True,True
1069,3,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1070,3,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1071,3,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1072,3,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1073,3,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1074,5,1,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1075,5,1,right,0,2,3,4,1,1,1,1,0,1,0,0,1,True,True,True
1076,5,2,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1077,5,2,right,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1078,5,3,left,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1079,5,3,right,0,2,3,4,1,1,1,1,0,1,0,0,1,False,True,True
1080,1,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1081,1,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1082,1,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1083,1,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1084,1,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1085,1,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1086,2,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1087,2,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1088,2,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1089,2,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1090,2,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,False
1091,2,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,False
1092,3,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,False,True,False
1093,3,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,False
1094,3,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,False
1095,3,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,False
1096,3,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,False
1097,3,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,False
1098,5,1,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1099,5,1,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1100,5,2,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1101,5,2,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1102,5,3,left,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
1103,5,3,right,0,2,2,2,1,0,0,0,0,1,0,1,0,True,True,True
